timestamp,id,num,d0,d1,d2,d3,d4,d5,d6,d7
108.288448659,440,8,ff,f0,00,00,ff,c4,0b,00
108.289364251,2B0,5,c3,ff,00,07,f7,00,80,00
108.290237078,220,8,f9,03,f1,03,92,01,c1,0f
108.291083391,545,8,e4,11,00,89,85,00,7d,00
108.291927566,153,8,00,80,10,ff,00,ff,00,00
108.292771314,2B0,5,c3,ff,00,07,08,00,00,00
108.29391142,0A1,8,80,80,80,80,65,5d,0b,00
108.294815893,220,8,ff,03,ef,03,92,01,c7,0f
108.295670332,59B,8,00,00,00,00,00,00,00,88
108.296520494,4F0,8,80,00,00,00,00,c5,bc,14
108.297364669,260,8,15,17,00,30,00,65,00,00
108.298213975,545,8,e4,11,00,89,7c,00,82,00
108.29905815,440,8,ff,a0,00,00,ff,c4,0b,00
108.299900614,2B0,5,c3,ff,00,07,2a,00,00,00
108.300743079,2A0,8,00,00,6b,00,00,00,00,00
108.301586398,370,8,ff,20,00,00,ff,00,00,6c
108.302430146,440,8,ff,f0,00,00,ff,c4,0b,00
108.303273465,690,8,40,00,01,00,00,00,00,00
108.304115929,2A0,8,00,00,6b,00,00,00,00,00
108.304971223,440,8,ff,00,00,00,ff,cc,0b,00
108.305895796,153,8,00,80,10,ff,00,ff,00,00
108.306771616,1F1,8,00,00,00,00,00,00,00,00
108.3076252,545,8,e4,11,00,88,85,00,86,00
108.308480493,220,8,ff,03,ef,03,92,01,d4,0f
108.309326379,2B0,5,c4,ff,00,07,2d,00,86,00
108.310370265,316,8,45,18,a6,0c,18,10,00,00
108.311350004,545,8,e4,11,00,89,85,00,88,00
108.312209574,440,8,ff,a0,00,00,ff,cc,0b,00
108.313054604,2B0,5,c4,ff,00,07,1e,00,88,00
108.313897924,0A0,8,3d,69,ae,0c,00,ad,00,00
108.314739105,545,8,e4,11,00,89,87,00,88,00
108.315578148,153,8,00,80,10,ff,00,ff,00,00
108.316419757,429,8,52,02,00,00,00,00,2d,03
108.317260511,0A1,8,80,80,80,80,65,9c,0a,00
108.318100837,220,8,ff,03,ea,03,92,01,da,0f
108.318942446,440,8,ff,00,00,00,ff,cc,0b,00
108.319782772,2B0,5,c4,ff,00,07,f0,01,da,0f
108.320624809,260,8,16,18,00,30,00,64,00,00
108.321467701,43F,8,00,40,60,ff,55,cc,0b,00
108.322324277,440,8,ff,50,00,00,ff,d0,0b,00
108.32322875,429,8,52,02,00,00,00,00,2d,03
108.324136217,350,8,14,13,13,83,89,00,00,1e
108.324992794,43F,8,00,40,60,ff,55,cc,0b,00
108.325839534,440,8,ff,a0,00,00,ff,d0,0b,00
108.32667815,2B0,5,c4,ff,00,07,d2,cc,0b,00
108.327809276,329,8,ed,97,80,90,0a,20,00,14
108.328667135,59B,8,00,00,00,00,00,00,00,4c
108.329512166,153,8,00,80,10,ff,00,ff,00,00
108.330355058,4F0,8,80,00,00,00,00,c5,bc,14
108.331195384,545,8,e4,11,00,89,8f,00,92,00
108.332034854,220,8,ff,03,e7,03,92,01,c7,0f
108.332875608,2B0,5,c4,ff,00,07,b4,00,92,00
108.33371679,0A0,8,3e,69,ae,0c,00,ad,00,00
108.334555833,4B1,8,00,00,00,00,00,00,00,00
108.335395731,440,8,ff,50,00,00,ff,c4,0b,00
108.336233919,428,8,05,00,00,80,65,08,02,00
108.337076383,0A1,8,80,80,80,80,65,14,0b,00
108.337915854,545,8,e4,11,00,89,91,00,92,00
108.338772003,220,8,f7,03,f1,03,92,01,c1,0f
108.339698286,2B0,5,c4,ff,00,07,96,00,92,00
108.340564271,260,8,16,18,00,30,00,64,00,00
108.34140588,4D0,8,00,ff,fa,00,00,00,00,00
108.342248344,440,8,ff,f0,00,00,ff,c8,0b,00
108.343083111,4F0,8,80,00,00,00,00,c5,bc,14
108.344191572,2A0,8,00,00,6b,00,00,00,00,00
108.345061405,370,8,ff,20,00,00,ff,00,00,20
108.345903014,153,8,00,80,10,ff,00,ff,00,00
108.34674334,2B0,5,c4,ff,00,07,78,01,da,0f
108.347583666,350,8,14,13,83,83,89,00,00,8e
108.348426131,430,8,00,00,00,00,00,00,00,00
108.349266884,1F1,8,00,00,00,00,00,00,00,00
108.350105928,429,8,52,02,00,00,00,00,2d,03
108.350947964,329,8,0c,96,80,90,0a,20,00,14
108.35178658,440,8,ff,a0,00,00,ff,c4,0b,00
108.352626906,153,8,00,80,10,ff,00,ff,00,00
108.353470653,316,8,45,19,8a,0c,19,10,00,00
108.354313545,545,8,e4,12,00,89,95,00,99,00
108.355170549,4B1,8,00,00,00,00,00,00,00,00
108.356104958,2B0,5,c4,ff,00,07,4b,00,00,00
108.356970515,0A0,8,3f,69,8e,0c,00,ad,00,00
108.357812124,545,8,e4,12,00,88,95,00,99,00
108.358658009,440,8,ff,00,00,00,ff,b4,0b,00
108.359550936,2B0,5,c4,ff,00,07,3c,00,99,00
108.58385941,18F,8,fe,3a,19,00,00,50,00,00
108.587066334,545,8,e4,12,00,89,98,00,96,00
108.589996142,430,8,00,00,00,00,00,00,00,00
108.591370599,429,8,52,02,00,00,00,00,2d,03
108.592681764,2A0,8,00,00,6b,00,00,00,00,00
108.593649102,43F,8,00,40,60,ff,55,b8,0b,00
108.59487602,440,8,ff,a0,00,00,ff,c0,0b,00
108.596059319,2B0,5,c4,ff,00,07,1e,b8,0b,00
108.597211828,329,8,40,96,80,90,0a,20,00,14
108.598221929,440,8,ff,f0,00,00,ff,c0,0b,00
108.599070381,220,8,ff,03,e9,03,92,01,da,0f
108.599917977,690,8,40,00,01,00,00,00,00,00
108.600764718,2A0,8,00,00,6b,00,00,00,00,00
108.601611031,440,8,ff,00,00,00,ff,b0,0b,00
108.60245435,2B0,5,c4,ff,00,07,f0,00,00,00
108.603296387,316,8,45,18,98,0c,18,10,00,00
108.60414099,545,8,dc,12,00,89,92,00,92,00
108.604981316,440,8,ff,50,00,00,ff,b0,0b,00
108.605827201,153,8,00,80,10,ff,00,ff,00,00
108.606649566,4F0,8,80,00,00,00,00,c5,bc,14
108.607694735,545,8,dc,12,00,89,92,00,92,00
108.608652236,220,8,fd,03,e5,03,95,01,d4,0f
108.609584506,2B0,5,c4,ff,00,07,d2,00,92,00
108.610855045,0A1,8,80,80,80,80,65,4d,0b,00
108.611811691,545,8,e4,12,00,89,91,00,8f,00
108.612740968,440,8,ff,f0,00,00,ff,b0,0b,00
108.61366554,429,8,52,02,00,00,00,00,2d,03
108.614591396,18F,8,fe,3a,18,00,00,50,00,00
108.615515541,43F,8,00,40,60,ff,55,ac,0b,00
108.616438403,220,8,fc,03,f5,03,92,01,cd,0f
108.617360409,2B0,5,c4,ff,00,07,b4,ac,0b,00
108.618278139,2A0,8,00,00,6b,00,00,00,00,00
108.619199291,370,8,ff,20,00,00,ff,00,00,e4
108.620120014,7E1,8,30,00,00,00,00,00,00,00
108.621060837,429,8,52,02,00,00,00,00,2d,03
108.621981561,350,8,14,13,63,83,89,00,00,6e
108.622903568,440,8,ff,a0,00,00,ff,c0,0b,00
108.623944888,220,8,fd,03,e9,03,92,01,d4,0f
108.624929331,2B0,5,c4,ff,00,07,96,c0,0b,00
108.625919761,545,8,e4,11,00,89,89,00,8a,00
108.6270449,59B,8,00,00,00,00,00,00,00,c4
108.628127702,2B0,5,c4,ff,00,07,87,00,8a,00
108.629123691,4F0,8,80,00,00,00,00,c5,bc,14
108.630117115,430,8,00,00,00,00,00,00,00,00
108.6311084,440,8,ff,00,00,00,ff,b8,0b,00
108.632102252,220,8,fa,03,f4,03,92,01,da,0f
108.633099952,0A0,8,3d,69,8e,0c,00,ad,00,00
108.634095086,545,8,e4,11,00,8a,8b,00,8c,00
108.635094069,220,8,f7,03,ec,03,92,01,cd,0f
108.63610075,429,8,52,02,00,00,00,00,2d,03
108.63709845,18F,8,fe,3a,18,00,00,50,00,00
108.638095295,545,8,e4,11,00,89,8b,00,8b,00
108.639092139,440,8,ff,a0,00,00,ff,c8,0b,00
108.640093688,153,8,00,80,10,ff,00,ff,00,00
108.641073427,2A0,8,00,00,6b,00,00,00,00,00
108.642189586,43F,8,00,40,60,ff,55,c0,0b,00
108.643214655,220,8,ff,03,f2,03,92,01,cd,0f
108.644479635,4F0,8,80,00,00,00,00,c5,bc,14
108.645413615,329,8,0c,97,80,90,0a,20,00,14
108.646274041,43F,8,00,40,60,ff,55,b8,0b,00
108.647128479,440,8,ff,00,00,00,ff,b4,0b,00
108.647984628,2B0,5,c4,ff,00,07,3c,b8,0b,00
108.648841205,545,8,e4,11,00,89,89,00,8a,00
108.649695216,440,8,ff,50,00,00,ff,b4,0b,00
108.650550082,220,8,fc,03,ec,03,92,01,c1,0f
108.651401527,429,8,52,02,00,00,00,00,2d,03
108.652288466,545,8,e4,11,00,89,89,00,8b,00
108.6531382,4D0,8,00,ff,fa,00,00,00,00,00
108.653988362,1F1,8,00,00,00,00,00,00,00,00
108.654837241,2B0,5,c4,ff,00,07,1e,00,00,00
108.655697667,545,8,e4,11,00,88,8a,00,91,00
108.656777903,440,8,ff,f0,00,00,ff,c0,0b,00
108.657803828,2B0,5,c4,ff,00,07,0f,01,d4,0f
108.658683497,0A1,8,80,80,80,80,65,14,0b,00
108.659531521,545,8,e4,11,00,89,8a,00,91,00
108.660653239,1F1,8,00,00,00,00,00,00,00,00
108.661546165,2B0,5,c4,ff,00,07,f0,00,91,00
108.662394617,260,8,16,19,00,30,00,64,00,00
108.663236653,545,8,dc,11,00,89,90,00,96,00
108.664076979,59B,8,00,00,00,00,00,00,00,88
108.664914312,153,8,00,80,10,ff,00,ff,00,00
108.6657525,329,8,40,97,80,90,0a,20,00,14
108.666596675,370,8,ff,20,00,00,ff,00,00,a8
108.667450685,4D0,8,00,ff,fa,00,00,00,00,00
108.668288873,2B0,5,c4,ff,00,07,d2,00,00,00
108.669146733,350,8,14,13,43,83,89,00,00,4e
108.670042225,440,8,ff,f0,00,00,ff,bc,0b,00
108.670909493,2B0,5,c4,ff,00,07,c3,00,00,4e
108.671760938,153,8,00,80,10,ff,00,ff,00,00
108.672605541,545,8,e4,11,00,89,95,00,98,00
108.673449715,440,8,ff,00,00,00,ff,b4,0b,00
108.674293463,4B1,8,00,00,00,00,00,00,00,00
108.675136355,316,8,45,19,8a,0c,19,10,00,00
108.675975398,545,8,dc,12,00,89,97,00,99,00
108.676816152,440,8,ff,50,00,00,ff,b8,0b,00
108.678078993,2B0,5,c4,ff,00,07,a5,00,99,00
108.678949682,0A1,8,80,80,80,80,65,a7,0b,00
108.679799844,545,8,dc,12,00,88,97,00,99,00
108.680645729,440,8,ff,a0,00,00,ff,b8,0b,00
108.681492042,430,8,00,00,00,00,00,00,00,00
108.682336217,18F,8,fe,3a,19,00,00,50,00,00
108.68322444,545,8,e4,12,00,89,98,00,9c,00
108.684072891,220,8,fd,03,f2,03,92,01,c1,0f
108.684916211,429,8,52,02,00,00,00,00,2d,03
108.685760813,260,8,17,19,00,30,00,63,00,00
108.686604988,43F,8,00,40,60,ff,55,b4,0b,00
108.687446597,440,8,ff,00,00,00,ff,b4,0b,00
108.688286068,430,8,00,00,00,00,00,00,00,00
108.689144355,329,8,ed,97,80,90,0a,20,00,14
108.690053532,440,8,ff,50,00,00,ff,b8,0b,00
108.6909208,220,8,ff,03,e5,03,92,01,d4,0f
108.69176412,4F0,8,80,00,00,00,00,c5,bc,14
108.692606156,545,8,dc,12,00,88,9b,00,9e,00
108.693449904,440,8,ff,a0,00,00,ff,b8,0b,00
108.694562213,2B0,5,c4,ff,00,07,5a,00,9e,00
108.695414941,220,8,ff,03,f1,03,92,01,da,0f
108.696259971,4D0,8,00,ff,fa,00,00,00,00,00
108.697103718,59B,8,00,00,00,00,00,00,00,4c
108.697947893,220,8,f9,03,f2,03,95,01,da,0f
108.698808319,429,8,52,02,00,00,00,00,2d,03
108.699654204,545,8,e4,12,00,89,9d,00,9a,00
108.700497096,440,8,ff,00,00,00,ff,a8,0b,00
108.701339561,2B0,5,c4,ff,00,07,3c,00,9a,00
108.702180742,0A1,8,80,80,80,80,65,2d,0b,00
108.703022779,1F1,8,00,00,00,00,00,00,00,00
108.70386396,440,8,ff,50,00,00,ff,ac,0b,00
108.704705141,429,8,52,02,00,00,00,00,2d,03
108.705562573,18F,8,fe,3a,19,00,00,50,00,00
108.70647004,7E8,8,22,5d,0c,03,02,00,00,00
108.707337308,7E8,8,23,12,00,24,ff,ff,ff,ff
108.708185331,7E8,8,25,ff,ff,ff,ff,55,55,55
108.709029934,329,8,0c,97,80,90,0a,20,00,14
108.927089204,370,8,ff,20,00,00,ff,00,00,6c
108.930437679,440,8,ff,f0,00,00,ff,b4,0b,00
108.933239621,4F0,8,80,00,00,00,00,c5,bc,14
108.934610657,329,8,0c,97,80,90,0a,20,00,14
108.935925671,440,8,ff,00,00,00,ff,ac,0b,00
108.937108115,220,8,ff,03,e4,03,92,01,c1,0f
108.938253781,2B0,5,c4,ff,00,07,f0,ac,0b,00
108.939327602,545,8,e4,12,00,89,92,00,93,00
108.940285103,440,8,ff,50,00,00,ff,b0,0b,00
108.941122863,2B0,5,c4,ff,00,07,e1,00,93,00
108.941958485,316,8,45,18,a4,0c,18,10,00,00
108.942795818,545,8,e4,12,00,89,92,00,8d,00
108.943895726,440,8,ff,a0,00,00,ff,b4,0b,00
108.944799771,220,8,f9,03,f4,03,92,01,cd,0f
108.945672598,0A0,8,3d,69,9a,0c,00,ad,00,00
108.946527037,545,8,dc,11,00,8a,8c,00,8d,00
108.94738233,1F1,8,00,00,00,00,00,00,00,00
108.948246177,428,8,05,00,00,80,65,08,02,00
108.949093345,0A1,8,80,80,80,80,65,3a,0a,00
108.949933671,545,8,dc,11,00,89,8c,00,89,00
108.950777419,440,8,ff,00,00,00,ff,b0,0b,00
108.951619028,2B0,5,c4,ff,00,07,b4,01,da,0f
108.952459354,2A0,8,00,00,6b,00,00,00,00,00
108.953300963,43F,8,00,40,60,ff,55,b4,0b,00
108.954143427,5A0,8,00,00,00,00,00,00,00,00
108.954984608,4F0,8,80,00,00,00,00,c5,bc,14
108.95586385,153,8,00,80,10,ff,00,ff,00,00
108.956783719,440,8,ff,a0,00,00,ff,c4,0b,00
108.957648421,2B0,5,c4,ff,00,07,96,ff,00,00
108.958495162,220,8,f5,03,f2,03,92,01,cd,0f
108.959337198,545,8,e4,11,00,89,89,00,8a,00
108.960175814,440,8,ff,f0,00,00,ff,c4,0b,00
108.961295393,1F1,8,00,00,00,00,00,00,00,00
108.962142562,690,8,40,00,01,00,00,00,00,00
108.962985026,545,8,e4,11,00,89,89,00,87,00
108.963935257,440,8,ff,00,00,00,ff,c0,0b,00
108.964797393,2B0,5,c4,ff,00,07,78,00,87,00
108.965646272,220,8,ff,03,e5,03,92,01,c7,0f
108.96649002,545,8,e4,11,00,88,86,00,87,00
108.967333339,440,8,ff,50,00,00,ff,bc,0b,00
108.968177086,428,8,05,00,00,80,65,08,02,00
108.969022544,0A1,8,80,80,80,80,65,14,0b,00
108.969865864,545,8,e4,11,00,89,86,00,85,00
108.970707473,440,8,ff,a0,00,00,ff,c8,0b,00
108.971547371,2B0,5,c4,ff,00,07,5a,00,85,00
108.972400527,18F,8,fe,3a,18,00,00,50,00,00
108.973295592,545,8,dc,11,00,89,84,00,87,00
108.974165853,440,8,ff,f0,00,00,ff,cc,0b,00
108.975012594,430,8,00,00,00,00,00,00,00,00
108.97585463,2A0,8,00,00,6b,00,00,00,00,00
108.976743281,370,8,ff,20,00,00,ff,00,00,20
108.977866709,220,8,ff,03,ef,03,95,01,d4,0f
108.978719009,2B0,5,c4,ff,00,07,3c,00,00,20
108.979593974,153,8,00,80,10,ff,00,ff,00,00
108.980435156,440,8,ff,50,00,00,ff,c4,0b,00
108.98127591,4F0,8,80,00,00,00,00,c5,bc,14
108.982116663,4B1,8,00,00,00,00,00,00,00,00
108.982955706,545,8,e4,11,00,89,86,00,8c,00
108.983798171,440,8,ff,a0,00,00,ff,c8,0b,00
108.98464149,220,8,f5,03,ec,03,92,01,c1,0f
108.985480533,316,8,45,18,9a,0c,18,10,00,00
108.986319149,153,8,00,80,10,ff,00,ff,00,00
108.987156481,59B,8,00,00,00,00,00,00,00,c4
108.987992531,4F0,8,80,00,00,00,00,c5,bc,14
108.988847825,18F,8,fe,3a,18,00,00,50,00,00
108.989761278,545,8,e4,11,00,88,8b,00,90,00
108.99063154,440,8,ff,00,00,00,ff,c4,0b,00
108.991473576,2B0,5,c4,ff,00,07,f0,01,c1,0f
108.992316896,18F,8,fe,3a,18,00,00,50,00,00
108.993151663,545,8,e4,11,00,89,8f,00,93,00
108.994256702,440,8,ff,50,00,00,ff,c0,0b,00
108.995137227,429,8,52,02,00,00,00,00,2d,03
108.995978408,18F,8,fe,3a,18,00,00,50,00,00
108.99681959,370,8,ff,20,00,00,ff,00,00,a8
108.997659488,440,8,ff,a0,00,00,ff,c8,0b,00
108.998495966,2B0,5,c4,ff,00,07,d2,01,cd,0f
108.999335009,329,8,0c,97,80,90,0a,20,00,14
109.000174479,440,8,ff,f0,00,00,ff,c8,0b,00
109.001016088,220,8,fd,03,ec,03,92,01,c7,0f
109.001854276,429,8,52,02,00,00,00,00,2d,03
109.002694175,220,8,fd,03,ec,03,92,01,c1,0f
109.003534073,440,8,ff,00,00,00,ff,bc,0b,00
109.004369267,2B0,5,c4,ff,00,07,b4,01,c1,0f
109.005224989,220,8,fd,03,f5,03,92,01,c1,0f
109.006135449,7E0,8,02,21,07,00,00,00,00,00
109.007000579,440,8,ff,50,00,00,ff,bc,0b,00
109.007843043,220,8,f9,03,f2,03,92,01,c7,0f
109.008684224,7E0,8,30,00,00,00,00,00,00,00
109.009526689,153,8,00,80,10,ff,00,ff,00,00
109.010667223,7E8,8,21,ff,8a,00,0f,00,00,00
109.011552879,7E8,8,22,5d,0c,03,02,00,00,00
109.012401331,0A0,8,40,69,8a,0c,00,ad,00,00
109.013246361,7E8,8,25,ff,ff,ff,ff,55,55,55
109.014087542,440,8,ff,f0,00,00,ff,c4,0b,00
109.01492573,429,8,52,02,00,00,00,00,2d,03
109.015766484,18F,8,fe,3a,19,00,00,50,00,00
109.016627765,153,8,00,80,10,ff,00,ff,00,00
109.017632735,1F1,8,00,00,00,00,00,00,00,00
109.01848589,2B0,5,c4,ff,00,07,78,ff,00,00
109.019333486,260,8,16,19,00,30,00,64,00,00
109.020182365,370,8,ff,20,00,00,ff,00,00,e4
109.021023547,59B,8,00,00,00,00,00,00,00,88
109.0218643,4F0,8,80,00,00,00,00,c5,bc,14
109.022705909,350,8,14,13,d3,83,89,00,00,de
109.023545808,440,8,ff,a0,00,00,ff,b8,0b,00
109.024387844,1F1,8,00,00,00,00,00,00,00,00
109.025229453,2B0,5,c4,ff,00,07,5a,b8,0b,00
109.026080043,350,8,14,13,e3,83,89,00,00,ee
109.027239394,440,8,ff,f0,00,00,ff,bc,0b,00
109.028160973,428,8,05,00,00,80,65,08,02,00
109.029024819,690,8,40,00,01,00,00,00,00,00
109.029870277,545,8,e4,12,00,89,92,00,91,00
109.030709748,440,8,ff,00,00,00,ff,b0,0b,00
109.031551785,1F1,8,00,00,00,00,00,00,00,00
109.032388689,0A0,8,3e,69,8a,0c,00,ad,00,00
109.033226022,220,8,fa,03,ea,03,95,01,da,0f
109.034066348,440,8,ff,50,00,00,ff,b4,0b,00
109.034901115,428,8,05,00,00,80,65,08,02,00
109.035739303,0A1,8,80,80,80,80,65,6c,0a,00
109.036577918,545,8,e4,11,00,89,90,00,8e,00
109.037417816,440,8,ff,a0,00,00,ff,c4,0b,00
109.03825686,2B0,5,c4,ff,00,07,1e,00,00,00
109.039114292,2A0,8,00,00,6b,00,00,00,00,00
109.040021758,220,8,ff,03,ef,03,92,01,cd,0f
109.040888171,440,8,ff,f0,00,00,ff,c4,0b,00
109.041752017,7E0,8,02,21,07,00,00,00,00,00
109.04259833,260,8,16,18,00,30,00,65,00,00
109.043447209,440,8,ff,00,00,00,ff,b8,0b,00
109.044563368,153,8,00,80,10,ff,00,ff,00,00
109.045416951,7E8,8,10,26,61,07,ff,ff,ff,ff
109.04626583,350,8,14,13,43,83,89,00,00,4e
109.047111288,153,8,00,80,10,ff,00,ff,00,00
109.270523414,7E8,8,24,ff,ff,ff,ff,ff,ff,ff
109.27373162,7E8,8,25,ff,ff,ff,ff,55,55,55
109.276472409,545,8,dc,11,00,89,88,00,84,00
109.277874663,440,8,ff,a0,00,00,ff,c4,0b,00
109.279202934,2B0,5,c4,ff,00,07,d2,00,84,00
109.280451235,1F1,8,00,00,00,00,00,00,00,00
109.281626837,545,8,e4,11,00,88,83,00,84,00
109.282766943,59B,8,00,00,00,00,00,00,00,4c
109.283844613,4F0,8,80,00,00,00,00,c5,bc,14
109.284769186,0A1,8,80,80,80,80,65,2d,0b,00
109.285692048,220,8,f9,03,ef,03,92,01,c1,0f
109.286613199,440,8,ff,00,00,00,ff,b8,0b,00
109.287527936,2B0,5,c4,ff,00,07,b4,01,c1,0f
109.28844481,260,8,15,18,00,30,00,65,00,00
109.289365106,545,8,dc,11,00,89,85,00,85,00
109.290282837,440,8,ff,50,00,00,ff,bc,0b,00
109.291221949,690,8,40,00,01,00,00,00,00,00
109.292271394,329,8,0c,97,80,90,0a,20,00,14
109.293214783,220,8,ff,03,ea,03,92,01,c1,0f
109.294400221,440,8,ff,a0,00,00,ff,cc,0b,00
109.295342327,2B0,5,c4,ff,00,07,96,01,c1,0f
109.296269465,2A0,8,00,00,6b,00,00,00,00,00
109.297194465,440,8,ff,f0,00,00,ff,cc,0b,00
109.298114761,153,8,00,80,10,ff,00,ff,00,00
109.299037623,429,8,52,02,00,00,00,00,2d,03
109.299957064,545,8,e4,11,00,89,84,00,86,00
109.300876504,220,8,f9,03,ef,03,92,01,c7,0f
109.301795945,2B0,5,c4,ff,00,07,78,00,86,00
109.302714958,316,8,45,18,a0,0c,18,10,00,00
109.30363782,430,8,00,00,00,00,00,00,00,00
109.304559827,440,8,ff,50,00,00,ff,c8,0b,00
109.30547884,428,8,05,00,00,80,65,08,02,00
109.306407689,0A0,8,3d,69,a0,0c,00,ad,00,00
109.307456707,545,8,dc,11,00,88,85,00,8d,00
109.308443288,153,8,00,80,10,ff,00,ff,00,00
109.309435001,220,8,ff,03,f1,03,95,01,c7,0f
109.310679881,18F,8,fe,3a,18,00,00,50,00,00
109.311781927,4B1,8,00,00,00,00,00,00,00,00
109.312780055,440,8,ff,f0,00,00,ff,d4,0b,00
109.313772623,429,8,52,02,00,00,00,00,2d,03
109.314766474,260,8,16,18,00,30,00,64,00,00
109.315758187,43F,8,00,40,60,ff,55,c8,0b,00
109.316753322,440,8,ff,00,00,00,ff,c4,0b,00
109.317749739,2B0,5,c4,ff,00,07,3c,01,c1,0f
109.318628125,329,8,40,97,80,90,0a,20,00,14
109.319478715,370,8,ff,20,00,00,ff,00,00,e4
109.320320752,59B,8,00,00,00,00,00,00,00,00
109.321161505,429,8,52,02,00,00,00,00,2d,03
109.32200568,329,8,40,97,80,90,0a,20,00,14
109.322861402,440,8,ff,a0,00,00,ff,c4,0b,00
109.323720544,153,8,00,80,10,ff,00,ff,00,00
109.32462459,2B0,5,c4,ff,00,07,1e,01,c1,0f
109.32549143,545,8,e4,11,00,89,95,00,95,00
109.326339026,220,8,f7,03,f4,03,92,01,c1,0f
109.327402584,1F1,8,00,00,00,00,00,00,00,00
109.328276266,690,8,40,00,01,00,00,00,00,00
109.329121296,350,8,14,13,33,83,89,00,00,3e
109.329965044,440,8,ff,00,00,00,ff,b8,0b,00
109.330805797,2B0,5,c4,ff,00,07,f0,00,00,3e
109.33165211,0A1,8,80,80,80,80,65,03,0b,00
109.332493292,545,8,e4,12,00,89,94,00,95,00
109.333337894,220,8,ff,03,ed,03,92,01,c1,0f
109.334182497,429,8,52,02,00,00,00,00,2d,03
109.335025389,260,8,16,19,00,30,00,64,00,00
109.335870419,220,8,fd,03,f5,03,92,01,c1,0f
109.336712456,440,8,ff,a0,00,00,ff,c8,0b,00
109.337551071,2B0,5,c4,ff,00,07,d2,01,c1,0f
109.33842176,316,8,45,19,90,0c,19,10,00,00
109.339328372,370,8,ff,20,00,00,ff,00,00,6c
109.340192646,153,8,00,80,10,ff,00,ff,00,00
109.341031261,2B0,5,c4,ff,00,07,c3,00,2d,03
109.341871587,329,8,84,97,80,90,0a,20,00,14
109.342711058,370,8,ff,20,00,00,ff,00,00,20
109.343552667,440,8,ff,00,00,00,ff,b4,0b,00
109.344677806,2B0,5,c4,ff,00,07,b4,00,00,20
109.34552754,350,8,14,13,93,83,89,00,00,9e
109.346374281,440,8,ff,50,00,00,ff,b4,0b,00
109.347216318,4F0,8,80,00,00,00,00,c5,bc,14
109.348063486,316,8,45,18,9a,0c,18,10,00,00
109.348908944,545,8,dc,12,00,89,95,00,91,00
109.349753974,220,8,fa,03,f4,03,95,01,c1,0f
109.3505943,2B0,5,c4,ff,00,07,96,00,91,00
109.351436765,0A0,8,3e,69,a0,0c,00,ad,00,00
109.352277946,545,8,e4,11,00,8a,90,00,91,00
109.353121693,59B,8,00,00,00,00,00,00,00,c4
109.35399281,428,8,05,00,00,80,65,08,02,00
109.35483613,0A1,8,80,80,80,80,65,3a,0a,00
109.355693134,545,8,e4,11,00,89,90,00,8e,00
109.356600173,220,8,ff,03,ea,03,92,01,c1,0f
109.357462736,2B0,5,c5,ff,00,07,68,00,8e,00
109.358303063,2A0,8,00,00,6b,00,00,00,00,00
109.35913954,43F,8,00,40,60,ff,55,b4,0b,00
109.359980721,440,8,ff,50,00,00,ff,b4,0b,00
109.361090465,690,8,40,00,01,00,00,00,00,00
109.361957305,329,8,0c,97,80,90,0a,20,00,14
109.362798486,440,8,ff,a0,00,00,ff,c0,0b,00
109.363644372,153,8,00,80,10,ff,00,ff,00,00
109.36448427,2B0,5,c6,ff,00,07,7a,01,c1,0f
109.365326307,545,8,e4,11,00,89,8d,00,8e,00
109.366167061,440,8,ff,f0,00,00,ff,c0,0b,00
109.367007387,4F0,8,80,00,00,00,00,c5,bc,14
109.367993113,2B0,5,c5,ff,00,07,5b,00,2d,03
109.368846268,350,8,14,13,13,83,89,00,00,1e
109.3697037,440,8,ff,00,00,00,ff,b8,0b,00
109.370545309,153,8,00,80,10,ff,00,ff,00,00
109.371389484,2B0,5,c5,ff,00,07,2c,01,cd,0f
109.372251192,545,8,e4,11,00,88,89,00,8a,00
109.373165501,220,8,ff,03,f1,03,92,01,cd,0f
109.374033625,428,8,05,00,00,80,65,08,02,00
109.374876944,0A1,8,80,80,80,80,65,45,0b,00
109.375721547,1F1,8,00,00,00,00,00,00,00,00
109.3765824,440,8,ff,a0,00,00,ff,c4,0b,00
109.377661353,2B0,5,c5,ff,00,07,0e,00,00,00
109.378539312,0A1,8,80,80,80,80,65,f1,09,00
109.379384342,545,8,e4,11,00,89,88,00,8b,00
109.380228089,220,8,fc,03,e5,03,92,01,c1,0f
109.381073975,2B0,5,c4,ff,00,07,0f,00,2d,03
109.381913873,2A0,8,00,00,6b,00,00,00,00,00
109.382752916,1F1,8,00,00,00,00,00,00,00,00
109.383594525,440,8,ff,00,00,00,ff,c0,0b,00
109.384433996,2B0,5,c4,ff,00,07,f0,00,00,00
109.385530055,350,8,14,13,63,83,89,00,00,6e
109.386419988,59B,8,00,00,00,00,00,00,00,88
109.387279131,220,8,fd,03,f5,03,92,01,c1,0f
109.388132286,2B0,5,c4,ff,00,07,e1,00,2d,03
109.388991001,545,8,e4,11,00,89,8a,00,8e,00
109.389883072,43F,8,00,40,60,ff,55,c4,0b,00
109.390759748,1F1,8,00,00,00,00,00,00,00,00
109.391612049,316,8,45,18,98,0c,18,10,00,00
109.392457079,545,8,e4,11,00,89,8d,00,92,00
109.39329826,440,8,ff,f0,00,00,ff,c4,0b,00
109.394416129,153,8,00,80,10,ff,00,ff,00,00
