time,type,id,num,d0,d1,d2,d3,d4,d5,d6,d7
13.33137414,0,329,8,ed,b1,7e,90,09,20,00,14
13.332279041,0,545,8,dc,0c,00,87,33,00,34,00
13.33320233,0,2B0,5,d5,ff,00,07,5a,00,2d,03
13.334194899,0,4F0,8,80,00,00,00,00,7d,c7,14
13.335145985,0,545,8,dc,0c,00,88,33,00,36,00
13.33631004,0,220,8,33,04,e2,03,00,00,da,0f
13.337229908,0,2B0,5,d5,ff,00,07,4b,00,36,00
13.338166883,0,2A0,8,00,00,77,00,00,00,00,00
13.339092738,0,1F1,8,00,00,00,00,00,00,00,00
13.340016883,0,2B0,5,d5,ff,00,07,3c,00,2d,03
13.340928626,0,220,8,30,04,d9,03,00,00,da,0f
13.341841224,0,545,8,dc,0c,00,88,35,00,38,00
13.342751685,0,4F0,8,80,00,00,00,00,7d,c7,14
13.343665994,0,2B0,5,d5,ff,00,07,2d,00,da,0f
13.344577309,0,18F,8,fe,44,13,00,00,4f,00,00
13.345486486,0,220,8,33,04,d9,03,00,00,da,0f
13.346399512,0,429,8,54,02,00,00,00,00,2d,03
13.347360862,0,43F,8,00,40,60,ff,8a,28,0c,00
13.348299547,0,260,8,10,12,00,30,00,60,00,00
13.34929682,0,545,8,dc,0c,00,88,37,00,38,00
13.350254321,0,153,8,00,80,10,ff,00,ff,00,00
13.351172051,0,316,8,45,12,4e,0c,12,0f,00,00
13.352349363,0,545,8,dc,0c,00,88,37,00,38,00
13.35332226,0,428,8,05,00,00,80,65,08,02,00
13.354262655,0,2B0,5,d5,ff,00,07,f0,41,98,17
13.355186372,0,260,8,10,12,00,30,00,60,00,00
13.356096832,0,545,8,dc,0c,00,87,37,00,38,00
13.357010714,0,2B0,5,d5,ff,00,07,e1,60,00,00
13.357923312,0,440,8,ff,00,00,00,ff,28,0c,00
13.358837193,0,545,8,dc,0c,00,87,37,00,38,00
13.359747654,0,153,8,00,80,10,ff,00,ff,00,00
13.360659824,0,2B0,5,d5,ff,00,07,d2,00,00,00
13.361569429,0,0A1,8,80,80,80,80,65,d7,0b,00
13.362479462,0,220,8,31,04,e4,03,00,00,da,0f
13.363386073,0,2B0,5,d5,ff,00,07,c3,d7,0b,00
13.36431706,0,43F,8,00,40,60,ff,8a,1c,0c,00
13.365311339,0,329,8,40,b1,7e,90,09,20,00,14
13.36626713,0,545,8,dc,0c,00,88,38,00,39,00
13.367178873,0,4D0,8,00,ff,fa,00,00,00,00,00
13.368089761,0,316,8,45,12,54,0c,12,0f,00,00
13.369300857,0,545,8,dc,0c,00,87,38,00,36,00
13.370270332,0,220,8,31,04,d9,03,00,00,da,0f
13.371189773,0,2B0,5,d5,ff,00,07,a5,00,36,00
13.372110069,0,18F,8,fe,43,12,00,00,4f,00,00
13.373029937,0,545,8,dc,0c,00,87,35,00,36,00
13.37394724,0,429,8,54,02,00,00,00,00,2d,03
13.374863259,0,440,8,ff,50,00,00,ff,28,0c,00
13.375780134,0,545,8,dc,0c,00,88,35,00,30,00
13.37669145,0,220,8,30,04,e5,03,00,00,da,0f
13.377600199,0,2B0,5,d5,ff,00,07,87,00,30,00
13.378509804,0,0A0,8,31,7d,4e,0c,00,ad,00,00
13.379420264,0,545,8,dc,0c,00,88,2f,00,30,00
13.380329014,0,429,8,54,02,00,00,00,00,2d,03
13.38126385,0,430,8,00,00,00,00,00,00,00,00
13.382252142,0,316,8,45,12,66,0c,12,0f,00,00
13.383202373,0,545,8,dc,0c,00,87,2f,00,2b,00
13.384128229,0,2B0,5,d5,ff,00,07,69,00,c1,0f
13.385062209,0,440,8,ff,00,00,00,ff,2c,0c,00
13.598824911,0,220,8,34,04,e2,03,00,00,cd,0f
13.602139175,0,428,8,05,00,00,80,65,08,02,00
13.604109344,0,2B0,5,d5,ff,00,07,5a,00,2d,03
13.605198133,0,0A1,8,80,80,80,80,65,65,0b,00
13.606721838,0,545,8,dc,0c,00,88,2a,00,2d,00
13.608184818,0,220,8,2f,04,e5,03,00,00,da,0f
13.609574243,0,440,8,ff,a0,00,00,ff,20,0c,00
13.610828959,0,545,8,dc,0c,00,88,2c,00,2d,00
13.612034923,0,220,8,2f,04,d9,03,00,00,c7,0f
13.613239604,0,2B0,5,d5,ff,00,07,3c,00,2d,03
13.614308294,0,153,8,00,80,10,ff,00,ff,00,00
13.615209773,0,1F1,8,00,00,00,00,00,00,00,00
13.616112536,0,545,8,dc,0c,00,87,2c,00,2e,00
13.617012305,0,220,8,33,04,e2,03,00,00,e0,0f
13.617912501,0,2A0,8,00,00,77,00,00,00,00,00
13.619063299,0,153,8,00,80,10,ff,00,ff,00,00
13.620368049,0,2B0,5,d5,ff,00,07,1e,00,2d,03
13.621393119,0,4F0,8,80,00,00,00,00,7d,c7,14
13.622395523,0,430,8,00,00,00,00,00,00,00,00
13.623389802,0,545,8,dc,0c,00,88,2d,00,2f,00
13.624375956,0,153,8,00,80,10,ff,00,ff,00,00
13.625402308,0,18F,8,fe,43,12,00,00,4f,00,00
13.626393166,0,545,8,dc,0c,00,88,2f,00,31,00
13.627377181,0,429,8,54,02,00,00,00,00,2d,03
13.628360342,0,440,8,ff,f0,00,00,ff,2c,0c,00
13.629341791,0,4F0,8,80,00,00,00,00,7d,c7,14
13.630327945,0,1F1,8,00,00,00,00,00,00,00,00
13.631311533,0,2B0,5,d5,ff,00,07,e1,7d,c7,14
13.632279725,0,329,8,0c,b1,7e,90,09,20,00,14
13.63342368,0,545,8,dc,0c,00,87,30,00,32,00
13.634580465,0,429,8,54,02,00,00,00,00,2d,03
13.636083216,0,4F0,8,80,00,00,00,00,7d,c7,14
13.63723102,0,2A0,8,00,00,77,00,00,00,00,00
13.638293723,0,4D0,8,00,ff,fa,00,00,00,00,00
13.639358563,0,2B0,5,d5,ff,00,07,c3,00,00,00
13.640413996,0,440,8,ff,a0,00,00,ff,1c,0c,00
13.641473705,0,545,8,dc,0c,00,87,31,00,31,00
13.6425796,0,428,8,05,00,00,80,65,08,02,00
13.643646151,0,220,8,36,04,dc,03,00,00,da,0f
13.644703294,0,18F,8,fe,43,12,00,00,4f,00,00
13.645761292,0,545,8,dc,0c,00,87,31,00,31,00
13.646821429,0,1F1,8,00,00,00,00,00,00,00,00
13.647875578,0,370,8,ff,20,00,00,ff,00,00,20
13.648938281,0,329,8,40,b1,7e,90,09,20,00,14
13.649932987,0,545,8,dc,0c,00,88,30,00,30,00
13.651160334,0,2B0,5,d5,ff,00,07,96,00,2d,03
13.65253308,0,316,8,45,12,5c,0c,12,0f,00,00
13.653652232,0,545,8,dc,0c,00,88,30,00,30,00
13.65471579,0,430,8,00,00,00,00,00,00,00,00
13.655718194,0,2B0,5,d5,ff,00,07,87,00,00,00
13.656661583,0,2A0,8,00,00,77,00,00,00,00,00
13.657575464,0,220,8,31,04,dc,03,00,00,e0,0f
13.658485069,0,429,8,54,02,00,00,00,00,2d,03
13.659401089,0,220,8,33,04,e1,03,00,00,da,0f
13.660319674,0,545,8,dc,0c,00,87,2f,00,31,00
13.661231417,0,153,8,00,80,10,ff,00,ff,00,00
13.662141877,0,1F1,8,00,00,00,00,00,00,00,00
13.663054476,0,18F,8,fe,43,12,00,00,4f,00,00
13.663966646,0,220,8,30,04,e7,03,00,00,da,0f
13.664901055,0,429,8,54,02,00,00,00,00,2d,03
13.665915861,0,370,8,ff,20,00,00,ff,00,00,e4
13.666922114,0,2A0,8,00,00,77,00,00,00,00,00
13.667905274,0,545,8,dc,0c,00,88,30,00,32,00
13.6690364,0,220,8,34,04,d7,03,00,00,cd,0f
13.670062752,0,316,8,45,12,56,0c,12,0f,00,00
13.670977917,0,545,8,dc,0c,00,87,31,00,33,00
13.671893936,0,429,8,54,02,00,00,00,00,2d,03
13.672809101,0,2B0,5,d5,ff,00,07,3c,00,33,00
13.673724265,0,2A0,8,00,00,77,00,00,00,00,00
13.674647554,0,545,8,dc,0c,00,87,31,00,33,00
13.67556614,0,2B0,5,d5,ff,00,07,2d,00,00,00
13.676481304,0,440,8,ff,00,00,00,ff,28,0c,00
13.677388771,0,545,8,dc,0c,00,88,32,00,31,00
13.678300086,0,153,8,00,80,10,ff,00,ff,00,00
13.679210974,0,2B0,5,d5,ff,00,07,1e,00,2d,03
13.680120579,0,316,8,45,12,5a,0c,12,0f,00,00
13.681050711,0,545,8,dc,0c,00,88,32,00,31,00
13.682056964,0,2B0,5,d5,ff,00,07,0f,0f,00,00
13.683010616,0,43F,8,00,40,60,ff,8a,28,0c,00
13.683924925,0,350,8,17,13,83,7e,86,00,00,7f
13.684837524,0,545,8,dc,0c,00,87,30,00,2f,00
13.686037073,0,2B0,5,d5,ff,00,07,f0,00,da,0f
13.686974903,0,690,8,00,00,00,00,00,00,00,00
13.68789135,0,545,8,dc,0c,00,87,30,00,30,00
13.688804376,0,220,8,34,04,e4,03,00,00,cd,0f
13.689728521,0,2B0,5,d5,ff,00,07,e1,00,30,00
13.690652238,0,220,8,2f,04,e4,03,00,00,c1,0f
13.691567402,0,545,8,dc,0c,00,88,2f,00,30,00
13.692481284,0,429,8,54,02,00,00,00,00,2d,03
13.693390033,0,4F0,8,80,00,00,00,00,7d,c7,14
13.694302204,0,545,8,dc,0c,00,88,2f,00,30,00
13.695211381,0,220,8,2f,04,d7,03,00,00,c7,0f
13.696120558,0,2B0,5,d5,ff,00,07,c3,00,30,00
13.697051118,0,0A1,8,80,80,80,80,65,45,0b,00
13.697987237,0,545,8,dc,0c,00,87,2f,00,30,00
13.698984082,0,429,8,54,02,00,00,00,00,2d,03
13.699942011,0,43F,8,00,40,60,ff,8a,24,0c,00
13.700860596,0,350,8,17,13,d3,7e,86,00,00,2f
13.701768063,0,545,8,dc,0c,00,88,2f,00,30,00
13.70296975,0,2B0,5,d5,ff,00,07,a5,00,da,0f
13.703897744,0,316,8,45,12,5c,0c,12,0f,00,00
13.704828731,0,430,8,00,00,00,00,00,00,00,00
13.705754159,0,1F1,8,00,00,00,00,00,00,00,00
13.706672317,0,2B0,5,d5,ff,00,07,96,00,2d,03
13.707589192,0,0A1,8,80,80,80,80,65,d9,09,00
13.708503073,0,545,8,dc,0c,00,88,2f,00,32,00
13.709419948,0,220,8,30,04,d9,03,00,00,c1,0f
13.71033554,0,440,8,ff,a0,00,00,ff,24,0c,00
13.711250704,0,545,8,dc,0c,00,87,31,00,32,00
13.712166724,0,1F1,8,00,00,00,00,00,00,00,00
13.713092579,0,2B0,5,d5,ff,00,07,78,00,2d,03
13.714005605,0,0A1,8,80,80,80,80,65,a7,0b,00
13.714946001,0,545,8,dc,0c,00,88,31,00,36,00
13.715937714,0,2B0,5,d5,ff,00,07,69,a7,0b,00
13.716893932,0,43F,8,00,40,60,ff,8a,20,0c,00
13.717807386,0,329,8,40,b1,7e,90,09,20,00,14
13.719012494,0,153,8,00,80,10,ff,00,ff,00,00
13.720008912,0,2B0,5,d5,ff,00,07,5a,00,2d,03
13.720936478,0,690,8,00,00,00,00,00,00,00,00
13.721850787,0,545,8,dc,0c,00,88,35,00,39,00
13.722765096,0,2B0,5,d5,ff,00,07,4b,00,00,00
13.723678977,0,153,8,00,80,10,ff,00,ff,00,00
13.724593714,0,260,8,10,13,00,30,00,5e,00,00
13.725502891,0,545,8,dc,0c,00,87,38,00,39,00
13.942629463,0,4B1,8,b0,28,eb,f9,00,00,00,bc
13.946019847,0,440,8,ff,f0,00,00,ff,28,0c,00
13.949479511,0,545,8,dc,0c,00,88,38,00,38,00
13.952749726,0,220,8,30,04,e4,03,00,00,da,0f
13.956224357,0,2B0,5,d5,ff,00,07,2d,00,38,00
13.959656223,0,0A0,8,33,7d,58,0c,00,ad,00,00
13.962742122,0,545,8,dc,0c,00,88,37,00,38,00
13.964170891,0,429,8,54,02,00,00,00,00,2d,03
13.965599231,0,1F1,8,00,00,00,00,00,00,00,00
13.96696599,0,2A0,8,00,00,77,00,00,00,00,00
13.968211298,0,220,8,31,04,d7,03,00,00,d4,0f
13.969681976,0,2B0,5,d5,ff,00,07,0f,00,00,00
13.97093156,0,440,8,ff,a0,00,00,ff,20,0c,00
13.972137952,0,545,8,dc,0c,00,87,37,00,38,00
13.973321678,0,428,8,05,00,00,80,65,08,02,00
13.974456225,0,4B1,8,b0,28,eb,f9,00,00,00,bc
13.975370962,0,260,8,10,12,00,30,00,5e,00,00
13.976287837,0,350,8,17,13,93,7e,86,00,00,6f
13.977202146,0,220,8,33,04,e5,03,00,00,d4,0f
13.978259289,0,370,8,ff,20,00,00,ff,00,00,20
13.979185999,0,220,8,2f,04,da,03,00,00,da,0f
13.980107151,0,545,8,dc,0c,00,88,37,00,38,00
13.981024881,0,2B0,5,d5,ff,00,07,d2,00,2d,03
13.981936196,0,1F1,8,00,00,00,00,00,00,00,00
13.982864618,0,545,8,dc,0c,00,87,37,00,35,00
13.983847778,0,220,8,31,04,d7,03,00,00,da,0f
13.984808273,0,2B0,5,d5,ff,00,07,c3,00,35,00
13.985968051,0,2A0,8,00,00,77,00,00,00,00,00
13.986922986,0,220,8,33,04,e2,03,00,00,da,0f
13.987833446,0,429,8,54,02,00,00,00,00,2d,03
13.988747755,0,430,8,00,00,00,00,00,00,00,00
13.989659499,0,4B1,8,b0,28,eb,f9,00,00,00,bc
13.990571242,0,690,8,00,00,00,00,00,00,00,00
13.991481274,0,2B0,5,d5,ff,00,07,a5,00,da,0f
13.992387885,0,18F,8,fe,44,12,00,00,4f,00,00
13.99330476,0,220,8,30,04,da,03,00,00,c7,0f
13.994214365,0,429,8,54,02,00,00,00,00,2d,03
13.995124398,0,43F,8,00,40,60,ff,8a,20,0c,00
13.996034003,0,2A0,8,00,00,77,00,00,00,00,00
13.996942752,0,545,8,dc,0c,00,87,30,00,2d,00
13.997876733,0,153,8,00,80,10,ff,00,ff,00,00
13.998886835,0,0A0,8,31,7d,58,0c,00,ae,00,00
13.999848185,0,545,8,dc,0c,00,88,2c,00,2f,00
14.000758217,0,429,8,54,02,00,00,00,00,2d,03
14.001663546,0,2B0,5,d5,ff,00,07,78,00,2f,00
14.002868655,0,153,8,00,80,10,ff,00,ff,00,00
14.003791517,0,545,8,dc,0c,00,88,2c,00,2f,00
14.004702404,0,2B0,5,d5,ff,00,07,69,ff,00,00
14.00561372,0,440,8,ff,00,00,00,ff,20,0c,00
14.006529739,0,545,8,dc,0c,00,88,2f,00,30,00
14.007440627,0,153,8,00,80,10,ff,00,ff,00,00
14.00835066,0,2B0,5,d5,ff,00,07,5a,00,2d,03
14.009278653,0,18F,8,fe,44,12,00,00,4f,00,00
14.010190396,0,1F1,8,00,00,00,00,00,00,00,00
14.011105133,0,2B0,5,d5,ff,00,07,4b,4f,00,00
14.01201431,0,370,8,ff,20,00,00,ff,00,00,a8
14.012925626,0,350,8,17,13,43,7e,86,00,00,bf
14.013850198,0,545,8,dc,0c,00,88,2f,00,30,00
14.014795725,0,2B0,5,d5,ff,00,07,3c,00,da,0f
14.015794281,0,316,8,45,12,5c,0c,12,0f,00,00
14.01674665,0,545,8,dc,0c,00,88,2f,00,30,00
14.017659249,0,1F1,8,00,00,00,00,00,00,00,00
14.018566288,0,2B0,5,d5,ff,00,07,2d,00,30,00
14.019768403,0,220,8,31,04,d9,03,00,00,c1,0f
14.020680574,0,545,8,dc,0c,00,87,2f,00,32,00
14.021588468,0,429,8,54,02,00,00,00,00,2d,03
14.022495079,0,440,8,ff,50,00,00,ff,1c,0c,00
14.023403401,0,545,8,dc,0c,00,87,2f,00,32,00
14.02431044,0,4B1,8,b0,28,eb,f9,00,00,00,bc
14.025234585,0,2B0,5,d5,ff,00,07,0f,00,00,00
14.026140769,0,18F,8,fe,43,12,00,00,4f,00,00
14.027047808,0,545,8,dc,0c,00,88,31,00,36,00
14.027955702,0,429,8,54,02,00,00,00,00,2d,03
14.028876853,0,370,8,ff,20,00,00,ff,00,00,6c
14.029787314,0,350,8,17,13,93,7e,86,00,00,6f
14.030693497,0,545,8,dc,0c,00,88,31,00,36,00
14.031624485,0,2B0,5,d5,ff,00,07,e1,00,00,00
14.032621329,0,316,8,45,12,50,0c,12,0f,00,00
14.033573271,0,220,8,34,04,d7,03,00,00,d4,0f
14.034505114,0,428,8,05,00,00,80,65,08,02,00
14.035660616,0,2B0,5,d5,ff,00,07,d2,00,2d,03
14.036690817,0,2A0,8,00,00,77,00,00,00,00,00
14.037607264,0,545,8,dc,0c,00,87,35,00,37,00
14.038514303,0,430,8,00,00,00,00,00,00,00,00
14.039423908,0,440,8,ff,a0,00,00,ff,20,0c,00
14.040349763,0,545,8,dc,0c,00,88,36,00,35,00
14.041256375,0,220,8,31,04,e4,03,00,00,cd,0f
14.042162986,0,2B0,5,d5,ff,00,07,b4,00,2d,03
14.043070025,0,220,8,31,04,dc,03,00,00,cd,0f
14.043990749,0,545,8,dc,0c,00,88,36,00,35,00
14.044905485,0,153,8,00,80,10,ff,00,ff,00,00
14.045814235,0,370,8,ff,20,00,00,ff,00,00,20
14.04672555,0,350,8,17,13,e3,7e,86,00,00,1f
14.047661669,0,220,8,34,04,da,03,00,00,c1,0f
14.048658514,0,2B0,5,d5,ff,00,07,96,00,2d,03
14.049610028,0,440,8,ff,50,00,00,ff,28,0c,00
14.050524765,0,545,8,dc,0c,00,87,34,00,36,00
14.051437791,0,2B0,5,d5,ff,00,07,87,28,0c,00
14.052629215,0,153,8,00,80,10,ff,00,ff,00,00
14.053574742,0,260,8,10,12,00,30,00,5e,00,00
14.054485202,0,545,8,dc,0c,00,88,35,00,36,00
14.055393524,0,429,8,54,02,00,00,00,00,2d,03
14.056315959,0,440,8,ff,f0,00,00,ff,18,0c,00
14.057225136,0,153,8,00,80,10,ff,00,ff,00,00
14.058129181,0,220,8,30,04,d9,03,00,00,c7,0f
14.05904905,0,2B0,5,d5,ff,00,07,69,ff,00,00
14.059963786,0,0A1,8,80,80,80,80,65,5d,0b,00
14.060869542,0,545,8,dc,0c,00,87,36,00,37,00
14.061775298,0,429,8,54,02,00,00,00,00,2d,03
14.062686186,0,43F,8,00,40,60,ff,8a,1c,0c,00
14.063591942,0,329,8,ed,b1,7e,90,09,20,00,14
14.064522502,0,220,8,33,04,e4,03,00,00,c7,0f
14.065517636,0,2B0,5,d5,ff,00,07,4b,20,00,14
14.066469578,0,316,8,45,12,54,0c,12,0f,00,00
14.067375762,0,4B1,8,b0,28,eb,f9,00,00,00,bc
14.068283228,0,545,8,dc,0c,00,88,34,00,35,00
14.069481495,0,2B0,5,d5,ff,00,07,3c,00,c1,0f
14.070415048,0,260,8,10,12,00,30,00,60,00,00
14.071358437,0,545,8,dc,0c,00,88,34,00,34,00
14.072319359,0,220,8,30,04,d9,03,00,00,c1,0f
14.073235379,0,440,8,ff,00,00,00,ff,20,0c,00
14.074163373,0,350,8,17,13,63,7e,86,00,00,9f
14.075081103,0,545,8,dc,0c,00,87,33,00,34,00
14.075991563,0,2B0,5,d5,ff,00,07,1e,00,2d,03
14.286542637,0,0A0,8,31,7d,5c,0c,00,ad,00,00
14.289888974,0,545,8,dc,0c,00,88,33,00,34,00
14.293305872,0,220,8,31,04,e7,03,00,00,d4,0f
14.296707375,0,43F,8,00,40,60,ff,8a,20,0c,00
14.300114438,0,329,8,0c,b1,7e,90,09,20,00,14
14.303509099,0,1F1,8,00,00,00,00,00,00,00,00
14.306239624,0,429,8,54,02,00,00,00,00,2d,03
14.307664115,0,440,8,ff,f0,00,00,ff,24,0c,00
14.309039,0,545,8,dc,0c,00,87,33,00,33,00
14.310323224,0,153,8,00,80,10,ff,00,ff,00,00
14.311550998,0,2B0,5,d5,ff,00,07,e1,00,c1,0f
14.312758672,0,260,8,10,12,00,30,00,5e,00,00
14.313890226,0,430,8,00,00,00,00,00,00,00,00
14.314996548,0,429,8,54,02,00,00,00,00,2d,03
14.315908719,0,43F,8,00,40,60,ff,8a,14,0c,00
14.316811482,0,329,8,40,b1,7e,90,09,20,00,14
14.31771681,0,545,8,dc,0c,00,88,32,00,30,00
14.318626843,0,220,8,2f,04,e4,03,00,00,c1,0f
14.320127028,0,0A0,8,31,7d,56,0c,00,ad,00,00
14.321123873,0,545,8,dc,0c,00,88,2f,00,30,00
14.322030912,0,428,8,05,00,00,80,65,08,02,00
14.322937095,0,2B0,5,d5,ff,00,07,b4,00,00,00
14.323838147,0,153,8,00,80,10,ff,00,ff,00,00
14.32474091,0,545,8,dc,0c,00,87,2f,00,2f,00
14.325646238,0,2B0,5,d5,ff,00,07,a5,ff,00,00
14.326549856,0,440,8,ff,00,00,00,ff,28,0c,00
14.327453901,0,545,8,dc,0c,00,87,2f,00,2f,00
14.328358802,0,153,8,00,80,10,ff,00,ff,00,00
14.329258571,0,2B0,5,d5,ff,00,07,96,00,00,00
14.330169031,0,18F,8,fe,43,12,00,00,4f,00,00
14.331076498,0,220,8,31,04,e4,03,00,00,cd,0f
14.331954029,0,2B0,5,d5,ff,00,07,87,4f,00,00
14.333029989,0,370,8,ff,20,00,00,ff,00,00,a8
14.334005023,0,329,8,85,b1,7e,90,09,20,00,14
14.334912062,0,545,8,dc,0c,00,88,30,00,31,00
14.33623007,0,1F1,8,00,00,00,00,00,00,00,00
14.337253001,0,0A0,8,31,7d,56,0c,00,ad,00,00
14.338158757,0,350,8,17,13,13,7e,86,00,00,ef
14.33906152,0,220,8,34,04,d9,03,00,00,cd,0f
14.339965993,0,2B0,5,d5,ff,00,07,69,00,00,ef
14.340871749,0,220,8,31,04,e1,03,00,00,c7,0f
14.34177836,0,545,8,dc,0c,00,87,31,00,2f,00
14.342682833,0,429,8,54,02,00,00,00,00,2d,03
14.3435903,0,4F0,8,80,00,00,00,00,7d,c7,14
14.344493063,0,545,8,dc,0c,00,88,31,00,2f,00
14.345413786,0,220,8,2c,04,e5,03,00,00,c7,0f
14.346324674,0,2B0,5,d5,ff,00,07,4b,00,2f,00
14.347231285,0,18F,8,fe,43,12,00,00,4f,00,00
14.348113521,0,545,8,dc,0c,00,87,2f,00,2d,00
14.349199316,0,429,8,54,02,00,00,00,00,2d,03
14.350172641,0,370,8,ff,20,00,00,ff,00,00,6c
14.35107968,0,4B1,8,b0,28,eb,f9,00,00,00,bc
14.352230905,0,690,8,00,00,00,00,00,00,00,00
14.353377426,0,2B0,5,d5,ff,00,07,2d,00,c1,0f
14.354388811,0,0A0,8,31,7d,56,0c,00,ad,00,00
14.35539036,0,220,8,31,04,e4,03,00,00,da,0f
14.356390198,0,428,8,05,00,00,80,65,08,02,00
14.357388326,0,4F0,8,80,00,00,00,00,7d,c7,14
14.358382177,0,2A0,8,00,00,77,00,00,00,00,00
14.359376456,0,545,8,dc,0c,00,88,2c,00,30,00
14.360373729,0,220,8,2f,04,df,03,00,00,e0,0f
14.361447978,0,440,8,ff,a0,00,00,ff,2c,0c,00
14.362516239,0,545,8,dc,0c,00,87,2f,00,32,00
14.363575948,0,220,8,31,04,d7,03,00,00,cd,0f
14.364642927,0,2B0,5,d5,ff,00,07,f0,00,2d,03
14.365712044,0,153,8,00,80,10,ff,00,ff,00,00
14.366708462,0,4F0,8,80,00,00,00,00,7d,c7,14
14.367827186,0,545,8,dc,0c,00,87,2f,00,32,00
14.368959167,0,370,8,ff,20,00,00,ff,00,00,20
14.370127498,0,545,8,dc,0c,00,88,31,00,31,00
14.371043945,0,220,8,31,04,e7,03,00,00,c7,0f
14.37195355,0,429,8,54,02,00,00,00,00,2d,03
14.372868287,0,440,8,ff,50,00,00,ff,2c,0c,00
14.373779602,0,430,8,00,00,00,00,00,00,00,00
14.374688352,0,545,8,dc,0c,00,88,31,00,31,00
14.375596246,0,153,8,00,80,10,ff,00,ff,00,00
14.376504996,0,2A0,8,00,00,77,00,00,00,00,00
14.377424864,0,545,8,dc,0c,00,87,30,00,31,00
14.378340028,0,429,8,54,02,00,00,00,00,2d,03
14.37924664,0,440,8,ff,f0,00,00,ff,20,0c,00
14.380154106,0,153,8,00,80,10,ff,00,ff,00,00
14.381072692,0,1F1,8,00,00,00,00,00,00,00,00
14.382115295,0,2B0,5,d5,ff,00,07,a5,41,98,17
14.383093323,0,0A0,8,31,7d,5a,0c,00,ad,00,00
14.384041416,0,545,8,dc,0c,00,88,30,00,32,00
14.384949311,0,429,8,54,02,00,00,00,00,2d,03
14.386264325,0,370,8,ff,20,00,00,ff,00,00,e4
14.38721199,0,329,8,40,b1,7e,90,09,20,00,14
14.388126299,0,1F1,8,00,00,00,00,00,00,00,00
14.389035904,0,2B0,5,d5,ff,00,07,87,20,00,14
14.389940805,0,316,8,45,12,56,0c,12,0f,00,00
14.390846133,0,545,8,dc,0c,00,87,31,00,33,00
14.391751461,0,428,8,05,00,00,80,65,08,02,00
14.39267133,0,2B0,5,d5,ff,00,07,78,00,c7,0f
14.393581362,0,2A0,8,00,00,77,00,00,00,00,00
14.394485835,0,545,8,dc,0c,00,87,31,00,33,00
14.395393302,0,1F1,8,00,00,00,00,00,00,00,00
14.396291788,0,440,8,ff,00,00,00,ff,20,0c,00
14.397416072,0,350,8,17,13,23,7e,86,00,00,df
14.398388113,0,545,8,dc,0c,00,88,32,00,33,00
14.399336206,0,2B0,5,d5,ff,00,07,5a,00,2d,03
14.400250087,0,316,8,45,12,56,0c,12,0f,00,00
14.401161403,0,545,8,dc,0c,00,87,32,00,33,00
14.402447337,0,4B1,8,b0,28,eb,f9,00,00,00,bc
14.403566489,0,43F,8,00,40,60,ff,8a,28,0c,00
14.40463304,0,350,8,17,13,43,7e,86,00,00,bf
14.405699591,0,220,8,33,04,da,03,00,00,c7,0f
14.406761011,0,429,8,54,02,00,00,00,00,2d,03
14.407829273,0,316,8,45,12,56,0c,12,0f,00,00
14.408941582,0,350,8,17,13,53,7e,86,00,00,af
14.410008133,0,153,8,00,80,10,ff,00,ff,00,00
14.411069553,0,2B0,5,d5,ff,00,07,2d,00,00,00
14.4121314,0,260,8,10,12,00,30,00,5f,00,00
14.413197951,0,220,8,2f,04,e2,03,00,00,c1,0f
14.414261509,0,429,8,54,02,00,00,00,00,2d,03
14.415338751,0,440,8,ff,50,00,00,ff,28,0c,00
14.416404875,0,329,8,85,b1,7e,90,09,20,00,14
14.417404713,0,545,8,dc,0c,00,88,33,00,32,00
14.418513602,0,220,8,31,04,d7,03,00,00,c1,0f
14.41979868,0,0A1,8,80,80,80,80,65,35,0b,00
14.420724108,0,545,8,dc,0c,00,87,31,00,32,00
14.4216397,0,429,8,54,02,00,00,00,00,2d,03
14.42254845,0,43F,8,00,40,60,ff,8a,20,0c,00
14.423458055,0,220,8,33,04,e5,03,00,00,da,0f
14.631589075,0,545,8,dc,0c,00,88,31,00,2f,00
14.635233054,0,2B0,5,d5,ff,00,07,e1,00,da,0f
14.63875943,0,4D0,8,00,ff,fa,00,00,00,00,00
14.642155374,0,545,8,dc,0c,00,88,2f,00,2f,00
14.645541054,0,153,8,00,80,10,ff,00,ff,00,00
14.648810414,0,2B0,5,d5,ff,00,07,d2,00,2d,03
14.650237899,0,18F,8,fe,43,12,00,00,4f,00,00
14.651644858,0,220,8,31,04,da,03,00,00,c1,0f
14.653336629,0,2B0,5,d5,ff,00,07,c3,4f,00,00
14.654575522,0,440,8,ff,a0,00,00,ff,2c,0c,00
14.655779775,0,430,8,00,00,00,00,00,00,00,00
14.656973765,0,545,8,dc,0c,00,87,2d,00,2e,00
14.658105746,0,2B0,5,d5,ff,00,07,b4,00,da,0f
14.659209503,0,0A1,8,80,80,80,80,65,bf,0b,00
14.660185393,0,545,8,dc,0c,00,88,2d,00,31,00
14.661161711,0,220,8,33,04,e4,03,00,00,e0,0f
14.662136318,0,2B0,5,d5,ff,00,07,a5,00,31,00
14.663154545,0,260,8,0f,12,00,30,00,60,00,00
14.664154383,0,545,8,dc,0c,00,88,30,00,31,00
14.665137116,0,429,8,54,02,00,00,00,00,2d,03
14.666121559,0,440,8,ff,50,00,00,ff,28,0c,00
