timestamp,id,num,d0,d1,d2,d3,d4,d5,d6,d7
69.543021197,220,8,fd,03,f4,03,55,01,cd,0f
69.543898714,440,8,ff,f0,00,00,ff,1c,0c,00
69.544756987,350,8,28,13,c3,89,9b,00,00,ea
69.545613549,2A0,8,00,00,87,00,00,00,00,00
69.546495342,545,8,dc,0d,00,87,1b,00,1b,00
69.547358747,440,8,ff,00,00,00,ff,2c,0c,00
69.548220441,350,8,28,13,d3,89,9b,00,00,fa
69.549098385,18F,8,fe,4f,13,00,00,4f,00,00
69.550086661,220,8,fd,03,ed,03,55,01,cd,0f
69.550982138,440,8,ff,50,00,00,ff,34,0c,00
69.551842977,350,8,28,13,e3,89,9b,00,00,ca
69.552735461,220,8,fd,03,f1,03,55,01,cd,0f
69.553722454,440,8,ff,a0,00,00,ff,28,0c,00
69.5545927,153,8,00,80,10,ff,00,ff,00,00
69.555574561,350,8,28,13,f3,89,9b,00,00,da
69.556991332,329,8,ed,ae,80,90,0a,20,00,14
69.558381588,153,8,00,80,10,ff,00,ff,00,00
69.559738489,220,8,fd,03,ed,03,55,01,c7,0f
69.56101756,2B0,5,d7,ff,00,07,49,c5,bc,14
69.562216661,329,8,ed,ae,7f,90,0a,20,00,14
69.563340499,440,8,ff,00,00,00,ff,30,0c,00
69.564217588,350,8,28,13,13,89,9b,00,00,3a
69.565142572,428,8,05,00,00,80,65,08,02,00
69.566061998,545,8,dc,0d,00,86,1c,00,1f,00
69.56698014,440,8,ff,50,00,00,ff,2c,0c,00
69.567837558,350,8,28,13,23,89,9b,00,00,0a
69.568748431,0A0,8,35,7b,60,0c,00,ae,00,00
69.570039047,4B1,8,b1,34,71,92,00,00,00,e8
69.789141543,440,8,ff,a0,00,00,ff,1c,0c,00
69.790656243,350,8,28,13,33,89,9b,00,00,1a
69.792123047,0A1,8,80,80,80,80,65,54,0a,00
69.79342521,545,8,dc,0d,00,88,1e,00,1e,00
69.794698721,59B,8,00,00,00,00,00,00,00,c4
69.795973087,350,8,28,13,43,89,9b,00,00,6a
69.797236763,260,8,0e,13,00,30,00,5d,00,00
69.798349909,370,8,ff,20,00,00,ff,00,00,20
69.799353152,1F1,8,00,00,00,00,00,00,00,00
69.800352118,350,8,28,13,53,89,9b,00,00,7a
69.801259142,220,8,fc,03,ec,03,55,01,da,0f
69.802146067,440,8,ff,50,00,00,ff,38,0c,00
69.803005623,350,8,28,13,63,89,9b,00,00,4a
69.804038372,4F0,8,00,00,00,00,00,c5,bc,14
69.804982601,545,8,e4,0d,00,87,1a,00,1d,00
69.805871664,220,8,fa,03,f4,03,55,01,da,0f
69.806756878,350,8,28,13,73,89,9b,00,00,5a
69.807642948,2B0,5,d7,ff,00,07,d0,01,da,0f
69.80862267,429,8,54,02,00,00,00,00,2d,03
69.809531832,440,8,ff,f0,00,00,ff,1c,0c,00
69.810428593,350,8,28,13,83,89,9b,00,00,aa
69.811335617,316,8,45,13,5e,0c,13,11,00,00
69.812245634,545,8,dc,0d,00,86,1c,00,1e,00
69.813155651,153,8,00,80,10,ff,00,ff,00,00
69.814224751,350,8,28,13,93,89,9b,00,00,ba
69.815134768,429,8,54,02,00,00,00,00,2d,03
69.816131596,545,8,dc,0d,00,86,1c,00,1e,00
69.817314448,440,8,ff,50,00,00,ff,28,0c,00
69.818271078,350,8,28,13,a3,89,9b,00,00,8a
69.81921274,0A1,8,80,80,80,80,64,14,0b,00
69.820882674,43F,8,00,40,60,ff,83,20,0c,00
69.821967596,440,8,ff,a0,00,00,ff,20,0c,00
69.823052518,1F1,8,00,00,00,00,00,00,00,00
69.824095531,18F,8,fe,4f,13,00,00,4f,00,00
69.824984166,43F,8,00,40,60,ff,83,24,0c,00
69.825853558,440,8,ff,f0,00,00,ff,28,0c,00
69.826710975,350,8,28,13,c3,89,9b,00,00,ea
69.827572242,2A0,8,00,00,87,00,00,00,00,00
69.828420679,440,8,ff,00,00,00,ff,34,0c,00
69.829266123,350,8,28,13,d3,89,9b,00,00,fa
69.830127389,2B0,5,d7,ff,00,07,b6,00,00,00
69.830980103,545,8,dc,0d,00,87,1d,00,1f,00
69.831846501,220,8,fa,03,f5,03,55,01,c1,0f
69.83269451,350,8,28,13,e3,89,9b,00,00,ca
69.833563474,2B0,5,d7,ff,00,07,a7,01,c1,0f
69.834485893,545,8,dc,0d,00,88,1e,00,1f,00
69.835348442,440,8,ff,a0,00,00,ff,20,0c,00
69.836365797,350,8,28,13,f3,89,9b,00,00,da
69.837281374,18F,8,fe,4f,13,00,00,4f,00,00
69.838136226,545,8,dc,0d,00,87,1e,00,1f,00
69.838991505,220,8,ff,03,ea,03,55,01,c1,0f
69.839845074,350,8,28,13,03,89,9b,00,00,2a
69.840694794,18F,8,fe,4f,13,00,00,4f,00,00
69.841557771,220,8,ff,03,ea,03,55,01,c1,0f
69.842414761,440,8,ff,00,00,00,ff,24,0c,00
69.843268758,350,8,28,13,13,89,9b,00,00,3a
69.844139005,260,8,0e,13,00,30,00,5d,00,00
69.844994712,370,8,ff,20,00,00,ff,00,00,e4
69.845846998,153,8,00,80,10,ff,00,ff,00,00
69.846700567,350,8,28,13,23,89,9b,00,00,0a
69.847567392,2A0,8,00,00,87,00,00,00,00,00
69.848444481,43F,8,00,40,60,ff,83,24,0c,00
69.849363907,440,8,ff,a0,00,00,ff,28,0c,00
69.850227311,350,8,28,13,33,89,9b,00,00,1a
69.851077032,2A0,8,00,00,87,00,00,00,00,00
69.851929317,545,8,dc,0d,00,87,1b,00,1a,00
69.853050161,350,8,28,13,43,89,9b,00,00,6a
69.85395077,2B0,5,d7,ff,00,07,0d,c5,bc,14
69.854805622,545,8,dc,0d,00,86,19,00,1a,00
69.855669455,220,8,ff,03,f2,03,55,01,c7,0f
69.856523879,350,8,28,13,53,89,9b,00,00,7a
69.857379158,429,8,54,02,00,00,00,00,2d,03
69.858246839,4B1,8,b1,34,71,92,00,00,00,e8
69.859103402,545,8,dc,0d,00,87,19,00,1b,00
69.860104078,350,8,28,13,63,89,9b,00,00,4a
69.861005115,0A0,8,35,7b,60,0c,00,ae,00,00
69.861883915,545,8,dc,0d,00,87,1a,00,1b,00
69.862847815,220,8,fc,03,e9,03,55,01,c1,0f
69.863733029,350,8,28,13,73,89,9b,00,00,5a
69.864751239,0A1,8,80,80,80,80,65,9c,0a,00
69.865813069,1F1,8,00,00,00,00,00,00,00,00
69.866745751,59B,8,00,00,00,00,00,00,00,4c
69.867631821,350,8,28,13,83,89,9b,00,00,aa
69.868494797,2A0,8,00,00,87,00,00,00,00,00
69.869354353,440,8,ff,00,00,00,ff,30,0c,00
69.870348188,220,8,fc,03,f2,03,55,01,da,0f
69.871243238,350,8,28,13,93,89,9b,00,00,ba
69.872108353,2A0,8,00,00,87,00,00,00,00,00
69.872982449,43F,8,00,40,60,ff,83,24,0c,00
69.873844998,350,8,28,13,a3,89,9b,00,00,8a
69.874703271,2B0,5,d7,ff,00,07,e3,c5,bc,14
69.875562827,329,8,0c,ae,80,90,0a,20,00,14
69.876416823,440,8,ff,a0,00,00,ff,20,0c,00
69.877271675,153,8,00,80,10,ff,00,ff,00,00
69.878123106,428,8,05,00,00,80,65,08,02,00
69.878991642,545,8,dc,0d,00,86,1c,00,1e,00
69.879854191,430,8,00,00,00,00,00,00,00,00
69.880709043,350,8,28,13,c3,89,9b,00,00,ea
69.881565178,2B0,5,d7,ff,00,07,85,c5,bc,14
69.882461083,545,8,dc,0d,00,86,1d,00,1f,00
69.88340745,440,8,ff,00,00,00,ff,2c,0c,00
69.884283256,350,8,28,13,d3,89,9b,00,00,fa
69.885138963,329,8,40,ae,7f,90,0a,20,00,14
69.885989111,545,8,dc,0d,00,87,1d,00,1f,00
69.886926925,430,8,00,00,00,00,00,00,00,00
69.887791612,350,8,28,13,e3,89,9b,00,00,ca
69.88864176,260,8,0f,13,00,30,00,5d,00,00
69.889493618,370,8,ff,20,00,00,ff,00,00,a8
69.890343766,440,8,ff,a0,00,00,ff,24,0c,00
69.891196052,350,8,28,13,f3,89,9b,00,00,da
69.892043634,316,8,45,13,5a,0c,13,11,00,00
69.892892499,440,8,ff,f0,00,00,ff,28,0c,00
69.893767022,430,8,00,00,00,00,00,00,00,00
69.894700987,1F1,8,00,00,00,00,00,00,00,00
69.895556694,545,8,dc,0d,00,87,1f,00,1f,00
69.896406842,440,8,ff,00,00,00,ff,20,0c,00
69.897256562,350,8,28,13,13,89,9b,00,00,3a
69.898115691,2B0,5,d7,ff,00,07,7a,20,0c,00
69.898960279,329,8,85,ae,80,90,0a,20,00,14
69.899807861,59B,8,00,00,00,00,00,00,00,00
69.900666989,153,8,00,80,10,ff,00,ff,00,00
69.901516709,316,8,45,13,5e,0c,13,11,00,00
69.902365574,4F0,8,00,00,00,00,00,c5,bc,14
69.903269177,220,8,ff,03,ec,03,55,01,c7,0f
69.904173207,350,8,28,13,33,89,9b,00,00,1a
69.905036184,0A1,8,80,80,80,80,65,9f,0b,00
69.905892747,545,8,dc,0d,00,86,1e,00,1e,00
69.906748454,440,8,ff,f0,00,00,ff,28,0c,00
69.907606299,153,8,00,80,10,ff,00,ff,00,00
69.90845773,260,8,0e,13,00,30,00,5e,00,00
69.909308305,43F,8,00,40,60,ff,83,24,0c,00
69.910170854,220,8,fa,03,f5,03,55,01,e0,0f
70.132785127,350,8,28,13,53,89,9b,00,00,7a
70.134184364,0A0,8,34,7b,60,0c,00,ae,00,00
70.135495935,43F,8,00,40,60,ff,83,24,0c,00
70.136850698,440,8,ff,50,00,00,ff,28,0c,00
70.138098123,4F0,8,00,00,00,00,00,c5,bc,14
70.139283968,329,8,ed,ae,7f,90,0a,20,00,14
70.140395404,440,8,ff,a0,00,00,ff,2c,0c,00
70.141452101,220,8,fc,03,e7,03,53,01,da,0f
70.142380935,350,8,28,13,73,89,9b,00,00,5a
70.143311479,545,8,dc,0d,00,86,1d,00,1d,00
70.144268964,440,8,ff,f0,00,00,ff,28,0c,00
70.145198653,350,8,28,13,83,89,9b,00,00,aa
70.146126204,2B0,5,d7,ff,00,07,c1,00,00,00
70.147052044,4B1,8,b1,34,71,92,00,00,00,e8
70.147983015,440,8,ff,00,00,00,ff,20,0c,00
70.148911849,220,8,f9,03,f5,03,55,01,da,0f
70.149838116,429,8,54,02,00,00,00,00,2d,03
70.150787477,545,8,dc,0d,00,87,1c,00,1a,00
70.15183776,220,8,fd,03,ed,03,55,01,da,0f
70.152882911,350,8,28,13,a3,89,9b,00,00,8a
70.153919082,18F,8,fe,4f,13,00,00,4f,00,00
70.154854758,545,8,dc,0d,00,86,19,00,19,00
70.155783592,440,8,ff,a0,00,00,ff,30,0c,00
70.156713708,220,8,ff,03,ef,03,55,01,da,0f
70.15764468,2A0,8,00,00,87,00,00,00,00,00
70.158575651,370,8,ff,20,00,00,ff,00,00,6c
70.15951988,220,8,ff,03,f7,03,55,01,d4,0f
70.160452134,350,8,28,13,c3,89,9b,00,00,ea
70.161386955,329,8,0c,ae,7f,90,0a,20,00,14
70.162379507,43F,8,00,40,60,ff,83,24,0c,00
70.163324163,440,8,ff,00,00,00,ff,24,0c,00
70.164263687,153,8,00,80,10,ff,00,ff,00,00
70.165325517,260,8,0e,13,00,30,00,5d,00,00
70.166285996,440,8,ff,50,00,00,ff,28,0c,00
70.167213546,350,8,28,13,e3,89,9b,00,00,ca
70.168287777,2B0,5,d7,ff,00,07,a7,c5,bc,14
70.169307698,545,8,e4,0d,00,86,1c,00,21,00
70.170451206,4D0,8,00,ff,fa,00,00,00,00,00
70.171504055,350,8,28,13,f3,89,9b,00,00,da
70.172592399,428,8,05,00,00,80,65,08,02,00
70.173490442,545,8,e4,0d,00,86,1c,00,22,00
70.174360689,440,8,ff,f0,00,00,ff,2c,0c,00
70.175388735,220,8,fc,03,f5,03,55,01,da,0f
70.176430465,0A1,8,80,80,80,80,65,fc,0a,00
70.177366996,545,8,dc,0d,00,87,21,00,22,00
70.178384779,1F1,8,00,00,00,00,00,00,00,00
70.179325586,350,8,28,13,13,89,9b,00,00,3a
70.180390837,0A0,8,36,7b,58,0c,00,ae,00,00
70.181878168,43F,8,00,40,60,ff,83,1c,0c,00
70.182898516,440,8,ff,50,00,00,ff,1c,0c,00
70.183897482,220,8,fd,03,ec,03,55,01,c7,0f
70.184845987,260,8,0f,13,00,30,00,5d,00,00
70.185822716,440,8,ff,a0,00,00,ff,30,0c,00
70.186878131,1F1,8,00,00,00,00,00,00,00,00
70.187782589,350,8,28,13,33,89,9b,00,00,1a
70.188640007,428,8,05,00,00,80,65,08,02,00
70.189490155,440,8,ff,f0,00,00,ff,28,0c,00
70.190403593,350,8,28,13,43,89,9b,00,00,6a
70.191269991,220,8,fd,03,f7,03,55,01,c1,0f
70.19212356,545,8,dc,0d,00,87,20,00,21,00
70.192986965,440,8,ff,00,00,00,ff,20,0c,00
70.193849086,4D0,8,00,ff,fa,00,00,00,00,00
70.194708215,2B0,5,d7,ff,00,07,3e,00,00,00
70.195566915,545,8,dc,0d,00,87,20,00,20,00
70.196428181,59B,8,00,00,00,00,00,00,00,88
70.197301422,350,8,29,13,63,89,9b,00,00,4b
70.198165254,0A0,8,36,7b,58,0c,00,ae,00,00
70.199049613,545,8,dc,0d,00,86,1f,00,20,00
70.200127693,440,8,ff,a0,00,00,ff,28,0c,00
70.201031723,4B1,8,b1,34,71,92,00,00,00,e8
70.201886147,18F,8,fe,4f,13,00,00,4f,00,00
70.202740571,545,8,dc,0d,00,87,1f,00,1e,00
70.20387681,220,8,fd,03,f5,03,55,01,c7,0f
70.204780413,350,8,29,13,83,89,9b,00,00,ab
70.205641679,260,8,0e,13,00,30,00,5c,00,00
70.206558539,370,8,ff,20,00,00,ff,00,00,20
70.207417239,440,8,ff,00,00,00,ff,1c,0c,00
70.208274657,430,8,00,00,00,00,00,00,00,00
70.209132502,18F,8,fe,4f,13,00,00,4f,00,00
70.209991203,440,8,ff,50,00,00,ff,28,0c,00
70.210847765,220,8,ff,03,ea,03,55,01,da,0f
70.211716729,4F0,8,00,00,00,00,00,c5,bc,14
70.212575857,545,8,dc,0d,00,86,1b,00,1c,00
70.213436696,440,8,ff,a0,00,00,ff,34,0c,00
70.214317634,350,8,29,13,b3,89,9b,00,00,9b
70.215166927,220,8,fd,03,f4,03,55,01,da,0f
70.216085497,430,8,00,00,00,00,00,00,00,00
70.217148181,440,8,ff,f0,00,00,ff,2c,0c,00
70.218050501,350,8,29,13,c3,89,9b,00,00,eb
70.218901077,316,8,45,13,62,0c,13,11,00,00
70.220026624,545,8,dc,0d,00,87,1b,00,1c,00
70.221074342,440,8,ff,00,00,00,ff,28,0c,00
70.222108802,350,8,29,13,d3,89,9b,00,00,fb
70.22310392,153,8,00,80,10,ff,00,ff,00,00
70.224094761,4D0,8,00,ff,fa,00,00,00,00,00
70.225105274,545,8,dc,0d,00,87,1b,00,1f,00
70.226118352,220,8,ff,03,ea,03,55,01,d4,0f
70.227172912,0A1,8,80,80,80,80,64,c8,0b,00
70.228156055,43F,8,00,40,60,ff,83,28,0c,00
70.22904298,220,8,fc,03,f4,03,55,01,cd,0f
70.230080434,350,8,29,13,f3,89,9b,00,00,db
70.231055453,260,8,0f,13,00,30,00,5d,00,00
70.232013793,43F,8,00,40,60,ff,83,28,0c,00
70.232951607,59B,8,00,00,00,00,00,00,00,4c
70.233953995,220,8,fc,03,f4,03,53,01,da,0f
70.23530833,2A0,8,00,00,87,00,00,00,00,00
70.236475786,440,8,ff,00,00,00,ff,1c,0c,00
70.237581663,220,8,fd,03,ec,03,55,01,da,0f
70.238715763,350,8,29,13,13,89,9b,00,00,3b
70.239788284,545,8,dc,0d,00,86,20,00,23,00
70.240735078,440,8,ff,50,00,00,ff,20,0c,00
70.24169128,350,8,29,13,23,89,9b,00,00,0b
70.242618831,2B0,5,d7,ff,00,07,6b,01,da,0f
70.243543388,545,8,dc,0d,00,86,22,00,25,00
70.244468373,440,8,ff,a0,00,00,ff,2c,0c,00
70.245379245,350,8,29,13,33,89,9b,00,00,1b
70.24634229,316,8,45,13,54,0c,13,11,00,00
70.248042158,545,8,dc,0d,00,88,22,00,25,00
70.248974413,1F1,8,00,00,00,00,00,00,00,00
70.249928477,350,8,29,13,43,89,9b,00,00,6b
70.251274259,153,8,00,80,10,ff,00,ff,00,00
70.252248422,545,8,dc,0d,00,87,24,00,24,00
70.253566836,440,8,ff,00,00,00,ff,20,0c,00
70.254593171,220,8,fd,03,e9,03,55,01,da,0f
70.255684935,0A1,8,80,80,80,80,65,65,0b,00
70.256620183,370,8,ff,20,00,00,ff,00,00,e4
70.257549872,1F1,8,00,00,00,00,00,00,00,00
70.258484265,350,8,29,13,63,89,9b,00,00,4b
70.259428066,153,8,00,80,10,ff,00,ff,00,00
70.26037657,440,8,ff,a0,00,00,ff,24,0c,00
70.261373399,350,8,29,13,73,89,9b,00,00,5b
70.262299666,220,8,fc,03,f5,03,55,01,d4,0f
70.475278789,429,8,54,02,00,00,00,00,2d,03
70.476524931,440,8,ff,f0,00,00,ff,20,0c,00
70.477521331,350,8,29,13,83,89,9b,00,00,ab
70.478462994,4F0,8,00,00,00,00,00,c5,bc,14
70.479396531,153,8,00,80,10,ff,00,ff,00,00
70.480310825,440,8,ff,00,00,00,ff,1c,0c,00
70.481264462,350,8,29,13,93,89,9b,00,00,bb
70.482200565,428,8,05,00,00,80,65,08,02,00
70.483129399,545,8,dc,0d,00,86,21,00,20,00
70.48405866,59B,8,00,00,00,00,00,00,00,00
70.484985783,1F1,8,00,00,00,00,00,00,00,00
70.485915044,0A1,8,80,80,80,80,64,d7,0b,00
70.487148784,545,8,dc,0d,00,87,1f,00,1f,00
70.488186238,440,8,ff,a0,00,00,ff,28,0c,00
70.489160402,350,8,29,13,b3,89,9b,00,00,9b
70.490160651,153,8,00,80,10,ff,00,ff,00,00
70.491101886,43F,8,00,40,60,ff,83,20,0c,00
70.492126083,440,8,ff,f0,00,00,ff,1c,0c,00
70.493864866,1F1,8,00,00,00,00,00,00,00,00
70.495566017,260,8,0e,13,00,30,00,5d,00,00
70.497238516,440,8,ff,00,00,00,ff,28,0c,00
70.498931969,220,8,ff,03,e7,03,53,01,da,0f
70.500606606,350,8,29,13,d3,89,9b,00,00,fb
70.502279533,153,8,00,80,10,ff,00,ff,00,00
70.504076048,440,8,ff,50,00,00,ff,34,0c,00
70.505855456,350,8,29,13,e3,89,9b,00,00,cb
70.507597233,1F1,8,00,00,00,00,00,00,00,00
70.509301377,545,8,dc,0d,00,87,1b,00,1b,00
70.510974732,440,8,ff,a0,00,00,ff,24,0c,00
70.512698975,350,8,29,13,f3,89,9b,00,00,db
70.514375323,2B0,5,d7,ff,00,07,58,24,0c,00
70.516049532,153,8,00,80,10,ff,00,ff,00,00
70.517744696,440,8,ff,f0,00,00,ff,14,0c,00
70.518749649,350,8,29,13,03,89,9b,00,00,2b
70.520099708,260,8,0e,13,00,30,00,5d,00,00
70.52107772,690,8,00,00,01,00,00,00,00,00
70.521987737,440,8,ff,00,00,00,ff,28,0c,00
70.522933249,350,8,29,13,13,89,9b,00,00,3b
70.52386422,316,8,45,13,62,0c,13,11,00,00
70.524897398,153,8,00,80,10,ff,00,ff,00,00
70.525798007,440,8,ff,50,00,00,ff,34,0c,00
70.526693485,350,8,29,13,23,89,9b,00,00,0b
70.527588962,18F,8,fe,50,13,00,00,4f,00,00
70.528480591,43F,8,00,40,60,ff,83,28,0c,00
70.52950094,440,8,ff,a0,00,00,ff,28,0c,00
70.53040497,220,8,fc,03,f2,03,55,01,e0,0f
70.531301303,2A0,8,00,00,87,00,00,00,00,00
70.532196353,440,8,ff,f0,00,00,ff,20,0c,00
70.533105087,220,8,fd,03,ea,03,55,01,d4,0f
70.534145107,350,8,29,13,43,89,9b,00,00,6b
70.535046572,220,8,fd,03,ea,03,55,01,d4,0f
70.536000636,545,8,dc,0d,00,86,20,00,24,00
70.53791133,350,8,29,13,53,89,9b,00,00,7b
70.53888977,220,8,ff,03,ef,03,55,01,c7,0f
70.539836137,545,8,dc,0d,00,87,20,00,23,00
70.54077224,440,8,ff,50,00,00,ff,2c,0c,00
70.541705777,350,8,29,13,63,89,9b,00,00,4b
70.542638887,260,8,0f,13,00,30,00,5e,00,00
70.543567293,220,8,fc,03,f9,03,55,01,da,0f
70.544511522,440,8,ff,a0,00,00,ff,1c,0c,00
70.545454467,350,8,29,13,73,89,9b,00,00,5b
70.546394847,18F,8,fe,50,14,00,00,4f,00,00
70.547325819,545,8,dc,0d,00,87,22,00,25,00
70.548252514,440,8,ff,f0,00,00,ff,18,0c,00
70.549272435,350,8,29,13,83,89,9b,00,00,ab
70.550251302,18F,8,fe,50,14,00,00,4f,00,00
70.551408067,153,8,00,80,10,ff,00,ff,00,00
70.552394632,1F1,8,00,00,00,00,00,00,00,00
70.5540945,350,8,29,13,93,89,9b,00,00,bb
70.555700287,18F,8,fe,50,14,00,00,4f,00,00
70.55722354,440,8,ff,50,00,00,ff,24,0c,00
70.558954198,5A2,4,09,00,00,00,00,00,00,00
70.560212742,4F0,8,00,00,00,00,00,c5,bc,14
70.561188188,329,8,40,ae,80,90,0a,20,00,14
70.562138403,153,8,00,80,10,ff,00,ff,00,00
70.563054408,1F1,8,00,00,00,00,00,00,00,00
70.563962714,350,8,29,13,b3,89,9b,00,00,9b
70.564917206,329,8,40,ae,80,90,0a,20,00,14
70.565839198,440,8,ff,f0,00,00,ff,24,0c,00
70.566891191,350,8,29,13,c3,89,9c,00,00,ec
70.568570532,4F0,8,00,00,00,00,00,c5,bc,14
70.570363626,545,8,dc,0d,00,86,26,00,27,00
70.571349763,440,8,ff,00,00,00,ff,24,0c,00
70.572306393,350,8,29,13,d3,89,9c,00,00,fc
70.573345558,316,8,45,13,56,0c,13,11,00,00
70.574284227,220,8,ff,03,f1,03,55,01,cd,0f
70.575221613,59B,8,00,00,00,00,00,00,00,88
70.57616071,350,8,29,13,e3,89,9b,00,00,cb
70.577096813,0A0,8,36,7b,58,0c,00,ae,00,00
70.578147524,545,8,dc,0d,00,88,24,00,25,00
70.579078923,440,8,ff,a0,00,00,ff,1c,0c,00
70.580009467,1F1,8,00,00,00,00,00,00,00,00
70.581444199,260,8,0f,13,00,30,00,5d,00,00
70.582395697,220,8,fc,03,ec,03,55,01,d4,0f
70.583555028,440,8,ff,f0,00,00,ff,20,0c,00
70.584515935,350,8,29,13,03,89,9b,00,00,2b
70.586421925,260,8,0f,13,00,30,00,5d,00,00
70.588262486,440,8,ff,00,00,00,ff,20,0c,00
70.589205004,350,8,29,13,13,89,9b,00,00,3b
70.590130844,1F1,8,00,00,00,00,00,00,00,00
70.591091323,329,8,85,ae,7f,90,0a,20,00,14
70.592027854,153,8,00,80,10,ff,00,ff,00,00
70.592965241,350,8,29,13,23,89,9b,00,00,0b
70.593900916,4F0,8,00,00,00,00,00,c5,bc,14
70.594817348,329,8,ed,ae,80,90,0a,20,00,14
70.595778682,440,8,ff,a0,00,00,ff,20,0c,00
70.596816136,350,8,29,13,33,89,9b,00,00,1b
70.597776187,316,8,45,13,5a,0c,13,11,00,00
70.598775581,545,8,dc,0d,00,87,22,00,24,00
70.599753593,440,8,ff,f0,00,00,ff,24,0c,00
70.600885128,350,8,29,13,43,89,9b,00,00,6b
70.602711577,316,8,45,13,5a,0c,13,11,00,00
70.604580363,220,8,ff,03,ea,03,55,01,da,0f
70.605543408,440,8,ff,00,00,00,ff,2c,0c,00
70.606496617,350,8,29,13,53,89,9b,00,00,7b
70.608103687,0A1,8,80,80,80,80,64,35,0b,00
70.609050053,43F,8,00,40,60,ff,83,20,0c,00
70.609984446,440,8,ff,50,00,00,ff,1c,0c,00
70.610912852,350,8,29,13,63,89,9b,00,00,4b
70.611875469,18F,8,fe,50,13,00,00,4f,00,00
70.612797033,370,8,ff,20,00,00,ff,00,00,a8
70.613757084,440,8,ff,a0,00,00,ff,18,0c,00
70.614696181,350,8,29,13,73,89,9b,00,00,5b
70.61562758,2A0,8,00,00,87,00,00,00,00,00
70.616560262,440,8,ff,f0,00,00,ff,1c,0c,00
70.617478405,59B,8,00,00,00,00,00,00,00,4c
70.61846668,220,8,ff,03,ef,03,53,01,da,0f
70.619631143,545,8,dc,0d,00,87,22,00,24,00
70.621545686,220,8,fc,03,f5,03,55,01,c7,0f
70.62249077,350,8,29,13,93,89,9b,00,00,bb
70.623552172,428,8,05,00,00,80,65,08,02,00
70.624980916,429,8,54,02,00,00,00,00,2d,03
70.625890506,545,8,dc,0d,00,88,22,00,24,00
70.820190752,350,8,29,13,a3,89,9b,00,00,8b
70.821095638,0A0,8,36,7b,58,0c,00,ae,00,00
70.822012925,545,8,dc,0d,00,87,23,00,25,00
70.822894718,153,8,00,80,10,ff,00,ff,00,00
70.823767103,350,8,29,13,b3,89,9b,00,00,9b
70.82464291,0A1,8,80,80,80,80,64,65,0b,00
70.825513584,4B1,8,b1,34,71,92,00,00,00,e8
70.826391528,1F1,8,00,00,00,00,00,00,00,00
70.827466187,350,8,29,13,c3,89,9b,00,00,eb
70.828351829,260,8,0f,13,00,30,00,5c,00,00
70.82922849,370,8,ff,20,00,00,ff,00,00,20
70.830158607,440,8,ff,00,00,00,ff,30,0c,00
70.831036979,350,8,29,13,d3,89,9b,00,00,fb
70.831916634,2A0,8,00,00,87,00,00,00,00,00
70.83319827,430,8,00,00,00,00,00,00,00,00
70.834110425,1F1,8,00,00,00,00,00,00,00,00
70.835053799,4F0,8,00,00,00,00,00,c5,bc,14
70.836020692,2A0,8,00,00,87,00,00,00,00,00
70.837046172,440,8,ff,a0,00,00,ff,10,0c,00
70.837954051,350,8,29,13,f3,89,9b,00,00,db
70.838837127,220,8,ff,03,ec,03,53,01,d4,0f
70.839727473,545,8,dc,0d,00,86,23,00,24,00
70.840607556,430,8,00,00,00,00,00,00,00,00
70.841490204,350,8,29,13,03,89,9b,00,00,2b
70.842376701,316,8,45,13,5a,0c,13,11,00,00
70.843263626,545,8,e4,0d,00,87,23,00,24,00
70.844147985,440,8,ff,00,00,00,ff,2c,0c,00
70.845048167,350,8,29,13,13,89,9b,00,00,3b
70.846020192,2B0,5,d7,ff,00,07,7a,00,2d,03
70.847274459,545,8,e4,0d,00,87,23,00,24,00
70.848399152,220,8,fc,03,ea,03,55,01,cd,0f
70.849546509,350,8,29,13,23,89,9b,00,00,0b
70.850779394,18F,8,fe,50,13,00,00,4f,00,00
70.851924613,43F,8,00,40,60,ff,83,20,0c,00
70.853794682,440,8,ff,a0,00,00,ff,1c,0c,00
70.854849669,350,8,29,13,33,89,9b,00,00,1b
70.855886695,2A0,8,00,00,87,00,00,00,00,00
70.856870695,440,8,ff,f0,00,00,ff,20,0c,00
70.858096738,153,8,00,80,10,ff,00,ff,00,00
70.859195772,4F0,8,00,00,00,00,00,c5,bc,14
70.860273424,329,8,85,ae,7f,90,0a,20,00,14
70.862019904,440,8,ff,00,00,00,ff,24,0c,00
70.863120649,350,8,29,13,53,89,9b,00,00,7b
70.864296231,428,8,05,00,00,80,65,08,02,00
70.865408094,2B0,5,d7,ff,00,07,3e,00,00,00
70.866630288,440,8,ff,50,00,00,ff,24,0c,00
70.867757974,350,8,29,13,63,89,9b,00,00,4b
70.868889509,4F0,8,00,00,00,00,00,c5,bc,14
70.870193382,545,8,dc,0d,00,87,1f,00,1f,00
70.871405741,220,8,ff,03,f1,03,55,01,da,0f
70.87238247,350,8,29,13,73,89,9b,00,00,5b
70.873465682,429,8,54,02,00,00,00,00,2d,03
70.874415897,545,8,dc,0d,00,86,1f,00,1f,00
70.875349435,440,8,ff,f0,00,00,ff,24,0c,00
70.876319322,350,8,29,13,83,89,9b,00,00,ab
70.877196838,0A0,8,35,7b,58,0c,00,ae,00,00
70.878059388,690,8,00,00,01,00,00,00,00,00
